product_id,brand_name,ingredient_type,category,sub_category,form_factor,serving_size,serving_unit,servings_total,calories,protein,carbs,sugars,fats,Trans Fat,Saturated Fat,Dietary Fiber,ingredients,intake_timing,product_name,sensory_tags,functional_tags,feature_tags,allergens,
GASPARI_PROVEN_LEMONICE,Gaspari Nutrition,주원료,인트라워크아웃,EAA,파우더,13,g,30,40,9,null,null,null,null,null,null,"[ { ""ingredient"": ""Instant Vegan Fermented BCAA 4:1:1"", ""amount"": 6, ""unit"": ""g"", ""details"": { ""Vegan Leucine"": { ""amount"": 4000, ""unit"": ""mg"" }, ""Vegan Isoleucine"": { ""amount"": 1000, ""unit"": ""mg"" }, ""Vegan Valine"": { ""amount"": 1000, ""unit"": ""mg"" } } }, { ""ingredient"": ""EAA (Essential Amino Acids) Blend"", ""amount"": 3, ""unit"": ""g"", ""details"": { ""L-Lysine"": { ""amount"": 750, ""unit"": ""mg"" }, ""L-Threonine"": { ""amount"": 750, ""unit"": ""mg"" }, ""L-Methionine"": { ""amount"": 750, ""unit"": ""mg"" }, ""L-Phenylalanine"": { ""amount"": 500, ""unit"": ""mg"" }, ""L-Tryptophan"": { ""amount"": 125, ""unit"": ""mg"" }, ""L-Histidine"": { ""amount"": 125, ""unit"": ""mg"" } } }, { ""ingredient"": ""Electrolyte Blend"", ""amount"": 600, ""unit"": ""mg"", ""details"": [ ""Sodium (Himalayan pink salt)"", ""Potassium (Potassium Citrate & Himalayan pink salt)"", ""Magnesium (Magnesium Citrate & Himalayan pink salt)"", ""Calcium (Dicalcium Phosphate)"" ] } ]",['운동 중'],프로븐 EAA 레몬아이스,"[ ""과일맛"", ""상큼한 맛"", ""시원한 맛"", ""레몬맛"" ]","[ ""근회복"", ""근성장 지원"", ""수분 보충"" ]","[ ""필수 아미노산(EAA) 9g 함유"", ""BCAA 6g 함유 (4:1:1 비율)"", ""전해질 함유 (히말라야 핑크 솔트)"", ""비건 발효 아미노산"", ""무설탕"" ]",null,
GASPARI_PROVEN_RASPBERRY,Gaspari Nutrition,주원료,인트라워크아웃,EAA,파우더,13,g,30,40,9,null,null,null,null,null,null,"[ { ""ingredient"": ""Instant Vegan Fermented BCAA 4:1:1"", ""amount"": 6, ""unit"": ""g"", ""details"": { ""Vegan Leucine"": { ""amount"": 4000, ""unit"": ""mg"" }, ""Vegan Isoleucine"": { ""amount"": 1000, ""unit"": ""mg"" }, ""Vegan Valine"": { ""amount"": 1000, ""unit"": ""mg"" } } }, { ""ingredient"": ""EAA (Essential Amino Acids) Blend"", ""amount"": 3, ""unit"": ""g"", ""details"": { ""L-Lysine"": { ""amount"": 750, ""unit"": ""mg"" }, ""L-Threonine"": { ""amount"": 750, ""unit"": ""mg"" }, ""L-Methionine"": { ""amount"": 750, ""unit"": ""mg"" }, ""L-Phenylalanine"": { ""amount"": 500, ""unit"": ""mg"" }, ""L-Tryptophan"": { ""amount"": 125, ""unit"": ""mg"" }, ""L-Histidine"": { ""amount"": 125, ""unit"": ""mg"" } } }, { ""ingredient"": ""Electrolyte Blend"", ""amount"": 600, ""unit"": ""mg"", ""details"": [ ""Sodium (Himalayan pink salt)"", ""Potassium (Potassium Citrate & Himalayan pink salt)"", ""Magnesium (Magnesium Citrate & Himalayan pink salt)"", ""Calcium (Dicalcium Phosphate)"" ] } ]",['운동 중'],프로븐 EAA 라즈베리,"[ ""과일맛"", ""상큼한 맛"", ""라즈베리맛"", ""베리"" ]","[ ""근회복"", ""근성장 지원"", ""수분 보충"" ]","[ ""필수 아미노산(EAA) 9g 함유"", ""BCAA 6g 함유 (4:1:1 비율)"", ""전해질 함유 (히말라야 핑크 솔트)"", ""비건 발효 아미노산"", ""무설탕"" ]",null,
GATORADE_GLACIERFREEZE,Gatorade,주원료,인트라워크아웃,당/전해질,파우더,23,g,63,90,null,22,21,null,null,null,null,"[ { ""ingredient"": ""Sugar"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Dextrose"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Modified Food Starch"", ""amount"": null, ""unit"": null } ]",['운동 중'],게토레이 파우더 글래시어프리즈,"[ ""과일맛"", ""시원한 맛"", ""상큼한 맛"", ""시트러스"", ""베리"" ]","[ ""수분 보충"", ""전해질 보충"", ""운동 중 에너지 공급"" ]","[ ""전해질 함유 (나트륨, 칼륨)"", ""탄수화물 함유"" ]",null,
GATORADE_POWDER_FRUITPUNCH,Gatorade,주원료,인트라워크아웃,당/전해질,파우더,23,g,63,80,null,22,21,null,null,null,null,"[ { ""ingredient"": ""Sugar"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Dextrose"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Modified Food Starch"", ""amount"": null, ""unit"": null } ]",['운동 중'],게토레이 파우더 후르츠펀치 ,"[ ""과일맛"", ""혼합과일"", ""후르츠펀치맛"" ]","[ ""수분 보충"", ""전해질 보충"", ""운동 중 에너지 공급"" ]","[ ""전해질 함유 (나트륨, 칼륨)"", ""탄수화물 함유"" ]",null,
GATORADE_POWDER_LEMONLIME,Gatorade,주원료,인트라워크아웃,당/전해질,파우더,23,g,63,90,null,22,21,null,null,null,null,"[ { ""ingredient"": ""Sugar"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Dextrose"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Modified Food Starch"", ""amount"": null, ""unit"": null } ]",['운동 중'],게토레이 파우더 레몬라임,"[ ""과일맛"", ""상큼한 맛"", ""레몬맛"", ""라임맛"" ]","[ ""수분 보충"", ""전해질 보충"", ""운동 중 에너지 공급"" ]","[ ""전해질 함유 (나트륨, 칼륨)"", ""탄수화물 함유"" ]",null,
GATORADE_POWDER_ORANGE,Gatorade,주원료,인트라워크아웃,당/전해질,파우더,23,g,63,80,null,22,21,null,null,null,null,"[ { ""ingredient"": ""Sugar"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Dextrose"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Modified Food Starch"", ""amount"": null, ""unit"": null } ]",['운동 중'],게토레이 파우더 오렌지,"[ ""과일맛"", ""상큼한 맛"", ""오렌지맛"" ]","[ ""수분 보충"", ""전해질 보충"", ""운동 중 에너지 공급"" ]","[ ""전해질 함유 (나트륨, 칼륨)"", ""탄수화물 함유"" ]",null,
PRIMAFORCE_ELECTROLYTES,PRIMAFORCE,주원료,인트라워크아웃,당/전해질,파우더,5.8,g,30,5,null,1,null,null,null,null,null,"[ { ""ingredient"": ""나이아신 (as niacinamide)"", ""amount"": 25, ""unit"": ""mg"" }, { ""ingredient"": ""마그네슘 (as magnesium citrate)"", ""amount"": 105, ""unit"": ""mg"" }, { ""ingredient"": ""아연 (as zinc picolinate)"", ""amount"": 5, ""unit"": ""mg"" }, { ""ingredient"": ""셀레늄 (as l-selenomethionine)"", ""amount"": 20, ""unit"": ""mcg"" }, { ""ingredient"": ""크롬 (as chromium picolinate)"", ""amount"": 70, ""unit"": ""mcg"" }, { ""ingredient"": ""몰리브데넘 (as molybdenum AAC)"", ""amount"": 23, ""unit"": ""mcg"" }, { ""ingredient"": ""염화물 (as potassium chloride, sodium chloride)"", ""amount"": 65, ""unit"": ""mg"" }, { ""ingredient"": ""나트륨 (as sodium citrate, sodium chloride)"", ""amount"": 240, ""unit"": ""mg"" }, { ""ingredient"": ""칼륨 (as potassium citrate, potassium chloride)"", ""amount"": 270, ""unit"": ""mg"" }, { ""ingredient"": ""칼슘 (as calcium citrate)"", ""amount"": 50, ""unit"": ""mg"" } ]",['운동 중'],프리마포스 전해질 그레이프,"[ ""과일맛"", ""상큼한 맛"", ""포도맛"" ]","[ ""수분 보충"", ""전해질 보충"", ""운동 중 지구력 지원"" ]","[ ""무설탕"", ""무칼로리"", ""고함량 전해질 함유"", ""타우린 함유"", ""코코넛 워터 분말 함유"" ]",null,
PRIMAFORCE_PEACHMANGO,PRIMAFORCE,주원료,인트라워크아웃,당/전해질,파우더,5.8,g,30,5,null,1,null,null,null,null,null,"[ { ""ingredient"": ""나이아신 (as niacinamide)"", ""amount"": 25, ""unit"": ""mg"" }, { ""ingredient"": ""마그네슘 (as magnesium citrate)"", ""amount"": 105, ""unit"": ""mg"" }, { ""ingredient"": ""아연 (as zinc picolinate)"", ""amount"": 5, ""unit"": ""mg"" }, { ""ingredient"": ""셀레늄 (as l-selenomethionine)"", ""amount"": 20, ""unit"": ""mcg"" }, { ""ingredient"": ""크롬 (as chromium picolinate)"", ""amount"": 70, ""unit"": ""mcg"" }, { ""ingredient"": ""몰리브데넘 (as molybdenum AAC)"", ""amount"": 23, ""unit"": ""mcg"" }, { ""ingredient"": ""염화물 (as potassium chloride, sodium chloride)"", ""amount"": 65, ""unit"": ""mg"" }, { ""ingredient"": ""나트륨 (as sodium citrate, sodium chloride)"", ""amount"": 240, ""unit"": ""mg"" }, { ""ingredient"": ""칼륨 (as potassium citrate, potassium chloride)"", ""amount"": 270, ""unit"": ""mg"" }, { ""ingredient"": ""칼슘 (as calcium citrate)"", ""amount"": 50, ""unit"": ""mg"" } ]",['운동 중'],프리마포스 전해질 피치망고,"[ ""과일맛"", ""달콤한 맛"", ""복숭아맛"", ""망고맛"" ]","[ ""수분 보충"", ""전해질 보충"", ""운동 중 지구력 지원"" ]","[ ""무설탕"", ""무칼로리"", ""고함량 전해질 함유"", ""타우린 함유"", ""코코넛 워터 분말 함유"" ]",null,
PRIMAFORCE_TROPICALPUNCH,PRIMAFORCE,주원료,인트라워크아웃,당/전해질,파우더,5.8,g,30,5,null,1,null,null,null,null,null,"[ { ""ingredient"": ""나이아신 (as niacinamide)"", ""amount"": 25, ""unit"": ""mg"" }, { ""ingredient"": ""마그네슘 (as magnesium citrate)"", ""amount"": 105, ""unit"": ""mg"" }, { ""ingredient"": ""아연 (as zinc picolinate)"", ""amount"": 5, ""unit"": ""mg"" }, { ""ingredient"": ""셀레늄 (as l-selenomethionine)"", ""amount"": 20, ""unit"": ""mcg"" }, { ""ingredient"": ""크롬 (as chromium picolinate)"", ""amount"": 70, ""unit"": ""mcg"" }, { ""ingredient"": ""몰리브데넘 (as molybdenum AAC)"", ""amount"": 23, ""unit"": ""mcg"" }, { ""ingredient"": ""염화물 (as potassium chloride, sodium chloride)"", ""amount"": 65, ""unit"": ""mg"" }, { ""ingredient"": ""나트륨 (as sodium citrate, sodium chloride)"", ""amount"": 240, ""unit"": ""mg"" }, { ""ingredient"": ""칼륨 (as potassium citrate, potassium chloride)"", ""amount"": 270, ""unit"": ""mg"" }, { ""ingredient"": ""칼슘 (as calcium citrate)"", ""amount"": 50, ""unit"": ""mg"" } ]",['운동 중'],프리마포스 전해질 트로피컬펀치,"[ ""과일맛"", ""혼합과일"", ""후르츠펀치맛"", ""열대과일"" ]","[ ""수분 보충"", ""전해질 보충"", ""운동 중 지구력 지원"" ]","[ ""무설탕"", ""무칼로리"", ""고함량 전해질 함유"", ""타우린 함유"", ""코코넛 워터 분말 함유"" ]",null,
RAW_EAA_RASPBERRYLEMONADE,RAW Nutrition,주원료,인트라워크아웃,EAA,파우더,14.2,g,30,null,null,null,null,null,null,null,null,"[ { ""ingredient"": ""BCAA 3:1:1 Blend"", ""amount"": 6, ""unit"": ""g"", ""details"": { ""L-Leucine"": { ""amount"": 3, ""unit"": ""g"" }, ""L-Isoleucine"": { ""amount"": 1.5, ""unit"": ""g"" }, ""L-Valine"": { ""amount"": 1.5, ""unit"": ""g"" } } }, { ""ingredient"": ""EAA Blend"", ""amount"": 3.25, ""unit"": ""g"", ""details"": { ""L-Lysine Hydrochloride"": { ""amount"": 1, ""unit"": ""g"" }, ""L-Phenylalanine"": { ""amount"": 1, ""unit"": ""g"" }, ""L-Threonine"": { ""amount"": 1, ""unit"": ""g"" }, ""L-Methionine"": { ""amount"": 50, ""unit"": ""mg"" }, ""L-Histidine"": { ""amount"": 100, ""unit"": ""mg"" }, ""L-Tryptophan"": { ""amount"": 100, ""unit"": ""mg"" } } } ]",['운동 중'],RAW EAA플러스 라즈베리레모네이드,"[ ""과일맛"", ""새콤달콤한 맛"", ""라즈베리맛"", ""레모네이드맛"" ]","[ ""근회복"", ""근성장 지원"", ""수분 보충"", ""집중력 향상"" ]","[ ""필수 아미노산(EAA) 8.3g 함유"", ""코코넛 워터 파우더 함유"", ""알파-GPC 함유"", ""비건 아미노산 사용"" ]",null,
RAW_FUEL_LEMONLIME,RAW Nutrition,주원료,인트라워크아웃,당/전해질,파우더,27,g,60,100,24,16,null,null,null,null,null,"[ { ""ingredient"": ""나트륨"", ""amount"": 300, ""unit"": ""mg"" }, { ""ingredient"": ""염화물"", ""amount"": 240, ""unit"": ""mg"" } ]",['운동 중'],RAW 퓨얼 레몬라임,"[ ""과일맛"", ""상큼한 맛"", ""레몬맛"", ""라임맛"" ]","[ ""운동 중 에너지 보충"", ""지구력 향상"", ""수분 보충"" ]","[ ""무카페인"", ""탄수화물 25g 함유"", ""포도당-과당 최적 비율 (1:0.8)"", ""전해질 함유 (나트륨, 마그네슘)"", ""인공 감미료 무첨가"" ]",null,
RAW_FUEL_ORANGE,RAW Nutrition,주원료,인트라워크아웃,당/전해질,파우더,27,g,60,100,24,16,null,null,null,null,null,"[ { ""ingredient"": ""나트륨"", ""amount"": 300, ""unit"": ""mg"" }, { ""ingredient"": ""염화물"", ""amount"": 240, ""unit"": ""mg"" } ]",['운동 중'],RAW 퓨얼 오렌지,"[ ""과일맛"", ""상큼한 맛"", ""오렌지맛"" ]","[ ""운동 중 에너지 보충"", ""지구력 향상"", ""수분 보충"" ]","[ ""무카페인"", ""탄수화물 25g 함유"", ""포도당-과당 최적 비율 (1:0.8)"", ""전해질 함유 (나트륨, 마그네슘)"", ""인공 감미료 무첨가"" ]",null,
RAW_REPLENISH_LEMONLIME,RAW Nutrition,주원료,인트라워크아웃,당/전해질,파우더,13,g,60,null,6,5,null,null,null,null,null,"[ { ""ingredient"": ""나트륨"", ""amount"": 1000, ""unit"": ""mg"" }, { ""ingredient"": ""염화물"", ""amount"": 1200, ""unit"": ""mg"" } ]",['운동 중'],RAW 리플레니시 레몬라임,"[ ""과일맛"", ""상큼한 맛"", ""레몬맛"", ""라임맛"" ]","[ ""수분 보충"", ""전해질 보충"" ]","[ ""무카페인"", ""고함량 나트륨 (1100mg)"", ""전해질 함유 (칼륨, 마그네슘)"", ""타우린 함유"" ]",null,
RAW_REPLENISH_WATERMELONMOJITO,RAW Nutrition,주원료,인트라워크아웃,당/전해질,파우더,13,g,60,null,6,5,null,null,null,null,null,"[ { ""ingredient"": ""나트륨"", ""amount"": 1000, ""unit"": ""mg"" }, { ""ingredient"": ""염화물"", ""amount"": 1200, ""unit"": ""mg"" } ]",['운동 중'],RAW 리플레니시 워터멜론 모히또,"[ ""과일맛"", ""시원한 맛"", ""수박맛"", ""모히또맛"" ]","[ ""수분 보충"", ""전해질 보충"" ]","[ ""무카페인"", ""고함량 나트륨 (1100mg)"", ""전해질 함유 (칼륨, 마그네슘)"", ""타우린 함유"" ]",null,
SAMDAE_BCAA_APPLE,삼대오백,주원료,인트라워크아웃,BCAA,파우더,5,g,60,16,1,4,null,null,null,null,null,"[ { ""ingredient"": ""BCAA (류신, 이소류신, 발린)"", ""amount"": 1500, ""unit"": ""mg"", ""details"": { ""류신"": { ""amount"": 750, ""unit"": ""mg"" }, ""이소류신"": { ""amount"": 375, ""unit"": ""mg"" }, ""발린"": { ""amount"": 375, ""unit"": ""mg"" } } } ]",['운동 중'],삼대오백 BCAA 오리지널 사과맛,"[ ""사과맛"", ""과일맛"", ""단 맛"", ""상큼한 맛"" ]","[ ""근육 성장"", ""근육 회복"", ""운동 중 지구력"" ]","[ ""슈가 프리"", ""BCAA 함유"", ""카페인 프리"" ]","[ ""우유"", ""대두"", ""밀"", ""메밀"", ""땅콩"", ""고등어"", ""게"", ""새우"", ""돼지고기"", ""복숭아"", ""토마토"", ""호두"", ""닭고기"", ""쇠고기"", ""오징어"", ""조개류"" ]",
SAMDAE_BCAA_LEMON,삼대오백,주원료,인트라워크아웃,BCAA,파우더,5,g,60,15,1,4,null,null,null,null,null,"[ { ""ingredient"": ""BCAA (류신, 이소류신, 발린)"", ""amount"": 1500, ""unit"": ""mg"", ""details"": { ""류신"": { ""amount"": 750, ""unit"": ""mg"" }, ""이소류신"": { ""amount"": 375, ""unit"": ""mg"" }, ""발린"": { ""amount"": 375, ""unit"": ""mg"" } } } ]",['운동 중'],삼대오백 BCAA 오리지널 레몬맛,"[ ""레몬맛"", ""과일맛"", ""단 맛"", ""상큼한 맛"" ]","[ ""근육 성장"", ""근육 회복"", ""운동 중 지구력"" ]","[ ""슈가 프리"", ""BCAA 함유"", ""카페인 프리"" ]","[ ""우유"", ""대두"", ""밀"", ""메밀"", ""땅콩"", ""고등어"", ""게"", ""새우"", ""돼지고기"", ""복숭아"", ""토마토"", ""호두"", ""닭고기"", ""쇠고기"", ""오징어"", ""조개류"" ]",
SAMDAE_BCAA_MANGO,삼대오백,주원료,인트라워크아웃,BCAA,파우더,5,g,60,16,1,4,null,null,null,null,null,"[ { ""ingredient"": ""BCAA (류신, 이소류신, 발린)"", ""amount"": 1500, ""unit"": ""mg"", ""details"": { ""류신"": { ""amount"": 750, ""unit"": ""mg"" }, ""이소류신"": { ""amount"": 375, ""unit"": ""mg"" }, ""발린"": { ""amount"": 375, ""unit"": ""mg"" } } } ]",['운동 중'],삼대오백 BCAA 오리지널 망고맛,"['과일맛', '망고맛', '열대과일', '단맛']","[ ""근육 성장"", ""근육 회복"", ""운동 중 지구력"" ]","[ ""슈가 프리"", ""BCAA 함유"", ""카페인 프리"" ]","[ ""우유"", ""대두"", ""밀"", ""메밀"", ""땅콩"", ""고등어"", ""게"", ""새우"", ""돼지고기"", ""복숭아"", ""토마토"", ""호두"", ""닭고기"", ""쇠고기"", ""오징어"", ""조개류"" ]",1열
SAMDAE_BCAA_PINEAPPLE,삼대오백,주원료,인트라워크아웃,BCAA,파우더,5,g,60,15,1,4,null,null,null,null,null,"[ { ""ingredient"": ""BCAA (류신, 이소류신, 발린)"", ""amount"": 1500, ""unit"": ""mg"", ""details"": { ""류신"": { ""amount"": 750, ""unit"": ""mg"" }, ""이소류신"": { ""amount"": 375, ""unit"": ""mg"" }, ""발린"": { ""amount"": 375, ""unit"": ""mg"" } } } ]",['운동 중'],삼대오백 BCAA 오리지널 파인애플맛,"[ ""파인애플맛"", ""과일맛"", ""단 맛"" ]","[ ""근육 성장"", ""근육 회복"", ""운동 중 지구력"" ]","[ ""슈가 프리"", ""BCAA 함유"", ""카페인 프리"" ]","[ ""우유"", ""대두"", ""밀"", ""메밀"", ""땅콩"", ""고등어"", ""게"", ""새우"", ""돼지고기"", ""복숭아"", ""토마토"", ""호두"", ""닭고기"", ""쇠고기"", ""오징어"", ""조개류"" ]",
SAMDAE_BCAAPRO_BLUEMUSCLE,삼대오백,주원료,인트라워크아웃,BCAA,파우더,15,g,33,58,9,6,null,null,null,null,null,"[ { ""ingredient"": ""BCAA (류신, 이소류신, 발린)"", ""amount"": 7000, ""unit"": ""mg"", ""details"": { ""비율"": ""2:1:1"" } }, { ""ingredient"": ""L-글루타민"", ""amount"": 2500, ""unit"": ""mg"" }, { ""ingredient"": ""L-티로신"", ""amount"": 1000, ""unit"": ""mg"" }, { ""ingredient"": ""아르기닌"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""타우린"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""비타민 D"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""비타민 B6"", ""amount"": null, ""unit"": null } ]",['운동 중'],삼대오백 BCAA 프로 블루머슬에이드맛,"[ ""블루머슬에이드맛"", ""시원한 맛"", ""상큼한 맛"", ""단 맛"" ]","[ ""근육 성장"", ""근육 회복"", ""에너지 부스팅"", ""집중력 향상"", ""운동 중 지구력"", ""수분 보충"" ]","[ ""BCAA 함유"", ""슈가 프리"", ""카페인 함유"" ]","[ ""우유"", ""대두"", ""밀"", ""메밀"", ""땅콩"", ""고등어"", ""게"", ""새우"", ""돼지고기"", ""복숭아"", ""토마토"", ""호두"", ""닭고기"", ""쇠고기"", ""오징어"", ""조개류"" ]",
SAMDAE_BCAAPRO_GRAPE,삼대오백,주원료,인트라워크아웃,BCAA,파우더,15,g,33,58,9,6,null,null,null,null,null,"[ { ""ingredient"": ""BCAA (류신, 이소류신, 발린)"", ""amount"": 7000, ""unit"": ""mg"", ""details"": { ""비율"": ""2:1:1"" } }, { ""ingredient"": ""L-글루타민"", ""amount"": 2500, ""unit"": ""mg"" }, { ""ingredient"": ""L-티로신"", ""amount"": 1000, ""unit"": ""mg"" }, { ""ingredient"": ""아르기닌"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""타우린"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""비타민 D"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""비타민 B6"", ""amount"": null, ""unit"": null } ]",['운동 중'],삼대오백 BCAA 프로  그레이프맛,"[ ""포도맛"", ""과일맛"", ""단 맛"", ""상큼한 맛"" ]","[ ""근육 성장"", ""근육 회복"", ""에너지 부스팅"", ""집중력 향상"", ""운동 중 지구력"", ""수분 보충"" ]","[ ""BCAA 함유"", ""슈가 프리"", ""카페인 함유"" ]","[ ""우유"", ""대두"", ""밀"", ""메밀"", ""땅콩"", ""고등어"", ""게"", ""새우"", ""돼지고기"", ""복숭아"", ""토마토"", ""호두"", ""닭고기"", ""쇠고기"", ""오징어"", ""조개류"" ]",
SAMDAE_BCAAPRO_PEACH,삼대오백,주원료,인트라워크아웃,BCAA,파우더,15,g,33,58,9,6,null,null,null,null,null,"[ { ""ingredient"": ""BCAA (류신, 이소류신, 발린)"", ""amount"": 7000, ""unit"": ""mg"", ""details"": { ""비율"": ""2:1:1"" } }, { ""ingredient"": ""L-글루타민"", ""amount"": 2500, ""unit"": ""mg"" }, { ""ingredient"": ""L-티로신"", ""amount"": 1000, ""unit"": ""mg"" }, { ""ingredient"": ""아르기닌"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""타우린"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""비타민 D"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""비타민 B6"", ""amount"": null, ""unit"": null } ]",['운동 중'],삼대오백 BCAA 프로 피치맛,"[ ""복숭아맛"", ""과일맛"", ""단 맛"", ""상큼한 맛"" ]","[ ""근육 성장"", ""근육 회복"", ""에너지 부스팅"", ""집중력 향상"", ""운동 중 지구력"", ""수분 보충"" ]","[ ""BCAA 함유"", ""슈가 프리"", ""카페인 함유"" ]","[ ""우유"", ""대두"", ""밀"", ""메밀"", ""땅콩"", ""고등어"", ""게"", ""새우"", ""돼지고기"", ""복숭아"", ""토마토"", ""호두"", ""닭고기"", ""쇠고기"", ""오징어"", ""조개류"" ]",
